"<p style='text-align:left;width:900px;'><img src='stimuli/female_5.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was passing through the park and saw this person doing kurafi.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_67.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was passing through the park and saw this person doing kurafi.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_126.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was passing through the park and saw this person doing kurafi.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_3.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was passing through the park and saw this person doing kurafi.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was passing through the park and saw this person doing kurafi.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_42.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was waiting for a taxi and saw this person walking their pet cat on the street.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_42.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was waiting for a taxi and saw this person walking their pet cat on the street.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_42.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was waiting for a taxi and saw this person walking their pet cat on the street.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_42.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was waiting for a taxi and saw this person walking their pet cat on the street.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_42.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Caco</b><br><br>Noah was waiting for a taxi and saw this person walking their pet cat on the street.</p>"
