"<p style='text-align:left;width:900px;'><img src='stimuli/male_142.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah saw this person block the cars so a child could cross the street more safely.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_160.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah saw this person block the cars so a child could cross the street more safely.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_212.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah saw this person block the cars so a child could cross the street more safely.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_95.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah saw this person block the cars so a child could cross the street more safely.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_144.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah saw this person block the cars so a child could cross the street more safely.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah passed through a park and saw this person at the playground invite other families to share fruit.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah passed through a park and saw this person at the playground invite other families to share fruit.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah passed through a park and saw this person at the playground invite other families to share fruit.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah passed through a park and saw this person at the playground invite other families to share fruit.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_162.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Hifvine</b><br><br>Noah passed through a park and saw this person at the playground invite other families to share fruit.</p>"
