"<p style='text-align:left;width:900px;'><img src='stimuli/female_22.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah overheard this person gossiping badly about a friend.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_194.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah overheard this person gossiping badly about a friend.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_129.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah overheard this person gossiping badly about a friend.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_21.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah overheard this person gossiping badly about a friend.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_165.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah overheard this person gossiping badly about a friend.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_57.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah walked to the train station and saw this person cycle past a red traffic light on their bike.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_57.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah walked to the train station and saw this person cycle past a red traffic light on their bike.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_57.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah walked to the train station and saw this person cycle past a red traffic light on their bike.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_57.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah walked to the train station and saw this person cycle past a red traffic light on their bike.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/female_57.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Faylight</b><br><br>Noah walked to the train station and saw this person cycle past a red traffic light on their bike.</p>"
