"<p style='text-align:left;width:900px;'><img src='stimuli/male_139.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah passed in front of the post office and saw this person eating raw broccoli for lunch.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_201.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah passed in front of the post office and saw this person eating raw broccoli for lunch.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_19.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah passed in front of the post office and saw this person eating raw broccoli for lunch.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_140.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah passed in front of the post office and saw this person eating raw broccoli for lunch.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_23.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah passed in front of the post office and saw this person eating raw broccoli for lunch.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_130.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah went to the local pub and saw this person drinking a glass of wine.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_130.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah went to the local pub and saw this person drinking a glass of wine.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_130.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah went to the local pub and saw this person drinking a glass of wine.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_130.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah went to the local pub and saw this person drinking a glass of wine.</p>"
"<p style='text-align:left;width:900px;'><img src='stimuli/male_130.jpg' height='300' style='padding: 0 10px 10px 0; float:left;'  /><br><br><b>Day %day% in Ozmendir</b><br><br>Noah went to the local pub and saw this person drinking a glass of wine.</p>"
