subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,age,gender,tallies,duration_s
"2",Chrome,116.0.0.0,1369,703,Windows,es-ES,2023-08-16_14:07:41,2023-08-16_10:07:41,2023-08-15_14:13:36,704920a5964a119f6bc5d6fc84f37c1c33adff9c,TYTTKD-02,https://www.testable.org/experiment/2286/159771/start?participant=M995064&batch_id=TYTTKD-02,"24",man,"day : 13; ",1351.396

rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,tallies,timestamp,response,RT,responseCode
"5","","",test,What is the name of the person whose travel journal you are about to read?,word,"",Moses,Noah,Fred,"1","1",!2,end,"1: This is not correct, the experiment will end now.;2: This is correct.; 3: This is not correct, the experiment will end now.","","","","","","","","","","","","",attentionTest,"","","day : 0; ",65642,"2",4396,""
"387",nsg:2,"64",form,"","",<h1>Noah in Everfell</h1>,"","","","1","1","","","",radio,How likely are people in Everfell to <b>steal packages from a doorstep?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Everfell,"4","3",packageTheft,avoidFare,pillageCorn,experiment,packageTheft,highTypeFreq,"day : 13; ",159275,Very Much so_Somewhat_Not at all,21329,4_3_1
"388",nsg:2,"64",form,"","",<h1>Noah in Everfell</h1>,"","","","1","1","","","",radio,How likely are people in Everfell to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Everfell,"4","3",packageTheft,avoidFare,pillageCorn,experiment,avoidFare,lowTypeFreq,"day : 13; ",174295,Very Much so_Very Much so_Not at all,14443,4_4_1
"389",nsg:2,"64",form,"","",<h1>Noah in Everfell</h1>,"","","","1","1","","","",radio,How likely are people in Everfell to <b>pillage corn from a field?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Everfell,"4","3",packageTheft,avoidFare,pillageCorn,experiment,pillageCorn,single,"day : 13; ",189846,Not really_Not really_Not at all,14987,2_2_1
"315",nsg:2,"52",form,"","",<h1>Noah in Freezington</h1>,"","","","1","1","","","",radio,How likely are people in Freezington to <b>pillage corn from a field?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Freezington,"4","2",pillageCorn,packageTheft,avoidFare,experiment,pillageCorn,highTypeFreq,"day : 13; ",295902,Somewhat_Not really_Not at all,35404,3_2_1
"316",nsg:2,"52",form,"","",<h1>Noah in Freezington</h1>,"","","","1","1","","","",radio,How likely are people in Freezington to <b>steal packages from a doorstep?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Freezington,"4","2",pillageCorn,packageTheft,avoidFare,experiment,packageTheft,lowTypeFreq,"day : 13; ",325145,Very Much so_Very Much so_Not at all,28679,4_4_1
"317",nsg:2,"52",form,"","",<h1>Noah in Freezington</h1>,"","","","1","1","","","",radio,How likely are people in Freezington to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Freezington,"4","2",pillageCorn,packageTheft,avoidFare,experiment,avoidFare,single,"day : 13; ",335553,Very Much so_Very Much so_Not at all,9850,4_4_1
"309",nsg:2,"51",form,"","",<h1>Noah in Bruff</h1>,"","","","1","1","","","",radio,How likely are people in Bruff to <b>punch police officers?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>punch police officers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>punch police officers?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Bruff,"3","2",punchOfficer,smokingMarijuana,skipQueue,experiment,punchOfficer,highTypeFreq,"day : 13; ",419274,Somewhat_Very Much so_Not at all,13076,3_4_1
"310",nsg:2,"51",form,"","",<h1>Noah in Bruff</h1>,"","","","1","1","","","",radio,How likely are people in Bruff to <b>smoke marijuana?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>smoke marijuana?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>smoke marijuana?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Bruff,"3","2",punchOfficer,smokingMarijuana,skipQueue,experiment,smokingMarijuana,lowTypeFreq,"day : 13; ",426867,Somewhat_Somewhat_Not at all,7029,3_3_1
"311",nsg:2,"51",form,"","",<h1>Noah in Bruff</h1>,"","","","1","1","","","",radio,How likely are people in Bruff to <b>skip queues?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>skip queues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>skip queues?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Bruff,"3","2",punchOfficer,smokingMarijuana,skipQueue,experiment,skipQueue,single,"day : 13; ",446510,Somewhat_Not at all_Not at all,19089,3_1_1
"381",nsg:2,"63",form,"","",<h1>Noah in Cluakpus</h1>,"","","","1","1","","","",radio,How likely are people in Cluakpus to <b>smoke marijuana?</b>;Would <i><b>people in Cluakpus</b></i> consider it morally acceptable to <b>smoke marijuana?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>smoke marijuana?</b>,Not at all;Not really;Somewhat;Very Much so,"2",male,bad,Cluakpus,"3","3",smokingMarijuana,skipQueue,punchOfficer,experiment,smokingMarijuana,highTypeFreq,"day : 13; ",524442,Somewhat_Not at all_Not at all,7301,3_1_1
